TWEET,USER_ID,TWEET_ID,TWT_POST_DT,USER_NM,USER_ACCT,FOLLOWER_CNT,FRIENDS_CNT,LOCATION,ACCT_CREATE_DT,GEO_ENABLED,USER_URL,RETWEET_CNT,COMPSENTIMENT,POSSENTIMENT,NEGSENTIMENT,NEUSENTIMENT,SENTIMENT_OA,POSCNT,NEGCNT,BLOBPOL,BLOBSUB,COORDINATES,VERIFIED_USER,TOTAL POSTS,IS REPLY,REPLY TO,HASHTAGS
"Tulsi CAME FOR SMOKE. They only going for head shots tonight 
#DemDebate #DemocraticDebate2020",838122576220151811,1156738741299490816,08/01/2019 01:29,Broke Bway,BrokeBway,17,97,"Brooklyn, NY",03/04/2017 20:22,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,100.0,,False,145,,,"['DemDebate', 'DemocraticDebate2020']"
my biggest laugh of the night. The week. Month.,213347378,1156738741341319168,08/01/2019 01:29,noor,queernights,546,477,,11/08/2010 17:50,False,,0,0.5574,0.31,0.0,0.69,Positive,1,0,30.0,10.0,,False,13446,,,
LOL!!!! check this out @HeleneShaw17,321431687,1156738741295181824,08/01/2019 01:29,Judy Bell,Daytradingqueen,177,1826,"Victoria, BC",06/21/2011 15:26,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,100.0,70.0,,False,132,,,
"Uh oh: Gabbard is using Harris’s attack tactic for prominence but Harris can take it, unlike Biden #DemDebate https://t.co/R7dO6TOWKt",781668118309507072,1156738740372611073,08/01/2019 01:29,Pop Culture Watcher,Andrea14533496,57,312,Atlanta,09/30/2016 01:32,False,,0,-0.2617,0.0,0.102,0.898,Negative,0,1,0.0,0.0,,False,2669,,,['DemDebate']
Gabbard is getting some gloves on Harris. #DemDebate,435150375,1156738741727141888,08/01/2019 01:29,Ryan Loge,ryanloge,134,273,"Morris, Mn",12/12/2011 18:44,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,2252,,,['DemDebate']
#DemDebate Tulsi came in for Harris' soul. Finally someone called her out.,786031113818939392,1156738741689552896,08/01/2019 01:29,Daniel Olivares,fuzzoli,73,308,Cleaning litter Boxes,10/12/2016 02:29,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,100.0,,False,1321,,,['DemDebate']
Hilarious...,995708672725737472,1156738741811257344,08/01/2019 01:29,,PochopPortman,140,97,,05/13/2018 16:53,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,50.0,100.0,,False,4126,,,
@KamalaHarris is not denying the accusation made my @TulsiGabbard #ReturnOfTheYang #LetYangSpeak #DemDebate2 #YangGang #AndrewYang,792936368099905536,1156738741840547840,08/01/2019 01:29,Not Left. Not Right. Forward!,XVX151,47,77,"Minnesota, USA",10/31/2016 03:48,True,http://yang2020.com,0,0.4168,0.239,0.0,0.761,Positive,1,0,0.0,0.0,,False,1356,,KamalaHarris,"['ReturnOfTheYang', 'LetYangSpeak', 'DemDebate2', 'YangGang', 'AndrewYang']"
Really Tulsi? You're concerned about Harris's record? Can we talk about yours? #DemDebate,29553312,1156738742222241797,08/01/2019 01:29,Christian Scholer,vidalporter,305,477,"Orlando, FL",04/07/2009 21:41,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,20.0,20.0,,False,20781,,,['DemDebate']
"Alright Tulsi
You better cite your sources now #DemDebate2",364030356,1156738742054469637,08/01/2019 01:29,Breethecheese,Br33theCheese,65,529,"Massachusetts, USA",08/29/2011 02:40,False,,0,0.5994,0.412,0.0,0.588,Positive,1,0,50.0,50.0,,False,1475,,,['DemDebate2']
I want an apology from @TulsiGabbard and her hateful anti-gay family. #DemDebate,207602580,1156738742171897856,08/01/2019 01:29,"Jason Cottrell, Ph.D.",DrJCottrell,1520,2339,"Washington, DC",10/25/2010 17:09,True,,0,-0.4019,0.182,0.234,0.584,Negative,0,1,0.0,0.0,,False,56922,,,['DemDebate']
"Maybe because they understand they need to appeal to serious voters to win the Presidency, not just the feeble-minded Socialist robots that comprise the DemocRAT Party.
#nhpolitics",1018681915,1156738742125780993,08/01/2019 01:29,Ed Mosca,RealEdMosca,987,826,,12/18/2012 00:51,False,http://www.edmosca.com,0,0.7351,0.204,0.041,0.755,Positive,1,0,23.333333333333336,53.333333333333336,,False,31970,,,
"@JulianCastro to @BilldeBlasio about Officer Pantaleo, who killed Eric Garner in NYC: “That police officer should be off the street.” #DemDebate",71048855,1156738742280998912,08/01/2019 01:29,New Florida Majority,NewFLMajority,4089,2226,"Florida, USA",09/02/2009 19:17,True,http://newfloridamajority.org,0,-0.6705,0.0,0.184,0.816,Negative,0,1,-20.0,0.0,,False,7701,,JulianCastro,
"Whoa! Tulsi bringing it to Harris! 
#DemDebate2",1020292422809587712,1156738742729805824,08/01/2019 01:29,Adam Joy ,AdamJoy42,444,651,,07/20/2018 13:00,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,4669,,,['DemDebate2']
Gabbard came for Harris swiftly and tactfully. I'm loving it. #DemDebate #DemDebate2 #CNNDebate,1101112931973062663,1156738742700388353,08/01/2019 01:29,Greg Foreman,Foreman1Cup,18,37,"Charlotte, NC",02/28/2019 13:32,False,,0,0.7269,0.357,0.0,0.643,Positive,1,0,60.0,95.0,,False,287,,,"['DemDebate', 'DemDebate2', 'CNNDebate']"
I seriously adore Kamala. Drumpf should be afraid. He's too stupid to know this of course.,38908544,1156738742687809536,08/01/2019 01:29,Oddgrrl,oddgrrl,255,361,"Kentucky, USA",05/09/2009 19:11,True,,0,-0.128,0.174,0.246,0.58,Negative,0,1,-57.777777777777786,85.55555555555556,,False,5788,,,
Kamala getting exposed #DemDebate,1155963085594791936,1156738742834438144,08/01/2019 01:29,SumYungHeaux,HeauxSum,6,23,,07/29/2019 22:07,False,,0,-0.0772,0.0,0.302,0.698,Negative,0,1,0.0,0.0,,False,123,,,['DemDebate']
The food fight is ON! #DemDebate2,510947414,1156738745502183430,08/01/2019 01:29,Alan Prochazka,CrewFanatic,99,252,,03/01/2012 22:20,False,,0,-0.4389,0.0,0.366,0.634,Negative,0,1,0.0,0.0,,False,5145,,,['DemDebate2']
"Tulsi Gabbard is a terrible person, and I am so happy she was on this stage tonight #DemDebate",42722964,1156738745586073600,08/01/2019 01:29,"Bailey, gayly ",BaileyGrey789,1327,3079,"Dallas, TX",05/26/2009 21:17,True,https://archiveofourown.org/works/14710082/chapters/33995258,0,0.3902,0.217,0.142,0.641,Positive,1,0,-9.999999999999998,100.0,,False,119470,,,['DemDebate']
@TulsiGabbard just laid the hammer DOWN on @KamalaHarris Get herrrrrr #DemDebate,803785998,1156738745594515456,08/01/2019 01:29,Ross Brotherton,RossBrotherton,310,258,,09/05/2012 03:47,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,-15.555555555555559,28.888888888888893,,False,12119,,TulsiGabbard,['DemDebate']
"This #demdebate  is not kissie, kissie  ..but senator harris a prosecutor is executive power , not legislative  ...",155227972,1156738745846128640,08/01/2019 01:29,Jan-Hein Zwiers,JanHeinZwiers,89,381,,06/13/2010 14:38,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,30332,,,['demdebate']
Why does it seem like tonight’s debate is just attack Harris and Biden night? #DemDebate,349852588,1156738745875537920,08/01/2019 01:29,Anne Spoden,annespoden,353,362,IllinoisIowaMinnesota,08/06/2011 20:18,False,,0,-0.1531,0.134,0.167,0.699,Negative,0,1,0.0,0.0,,False,1718,,,['DemDebate']
They wouldn't if they didn't have their own security forces.,3937914556,1156738745909022720,08/01/2019 01:29,Deplorable Bob,brorick23,11850,11856,"Not a Bot, But I am deplorable",10/12/2015 14:32,False,,0,0.34,0.211,0.0,0.789,Positive,1,0,60.0,100.0,,False,27432,,,
"#KamalaHarris met her match tonight and Tusi asked her to apologize to mass incarcerated because of her career.

#DemDebate",4378621041,1156738745988788224,08/01/2019 01:29,Gilliam Report,GilliamReport,405,380,"Baltimore, MD",12/05/2015 03:05,False,https://thegilliamreport.wordpress.com,0,0.1027,0.072,0.0,0.928,Positive,1,0,0.0,0.0,,False,41928,,,"['KamalaHarris', 'DemDebate']"
"Ironically, Biden + Harris use the same rhetorical strategy to deflect + not address substantive critiques. #DemDebate",24901914,1156738746156572674,08/01/2019 01:29,Jeremy Posadas,posadasj,135,54,the red+rural Tex-Okla border,03/17/2009 15:53,False,http://www.goo.gl/NA1NCe,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,12.5,,False,2108,,,['DemDebate']
Does Harris plan on freeing some of those the people she put in jail? #DemDebate,372455230,1156738746177458177,08/01/2019 01:29,Sam Seifman,SamSeifman,96,327,"Washington, DC",09/12/2011 20:14,True,http://www.samseifman.com,0,0.4767,0.181,0.0,0.819,Positive,1,0,-10.0,0.0,,False,1527,,,['DemDebate']
"Gabbard doing well tonight. Tough and prepared.

#DemDebate",22528070,1156738746152345600,08/01/2019 01:29,Andy Smarick,smarick,20233,99,"Stevensville, MD",03/02/2009 20:08,False,https://www.rstreet.org/team/andy-smarick/,0,0.3612,0.381,0.143,0.476,Positive,1,0,-38.88888888888889,83.33333333333334,,False,57141,,,['DemDebate']
"please stop attacking joe biden. every time they do joe biden gets to talk more.

#DemDebate | #DemDebate2 https://t.co/ohbiqTOQXM",282668764,1156738745544130566,08/01/2019 01:29,b.,youripides,1470,416,"St Louis, MO",04/15/2011 17:22,True,https://russianmachineneverbreaks.com/author/brennin-weiswerda/,0,-0.4404,0.102,0.231,0.667,Negative,0,1,50.0,50.0,,False,18231,1156738154386350080,youripides,"['DemDebate', 'DemDebate2']"
@TulsiGabbard calling out @KamalaHarris!!! #DemDebate,1017122939429314560,1156738746370236416,08/01/2019 01:29,BRUMichelle8004,BRUMichelle2,59,120,,07/11/2018 19:06,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,180,,TulsiGabbard,['DemDebate']
"@jaketapper has done a terrible job of moderating, + @CNN has set up a terrible #DemDebate2. The @DNC sanctions all this BS so they can prop up their hand-picked candidates. @AndrewYang is being screwed. The #YangGang is being screwed. America is being screwed! Screw you, @CNN!",571207410,1156738746634686464,08/01/2019 01:29,Yang's Disciple,YangsDisciple,21,9,In My Feelings,05/04/2012 20:25,False,,0,-0.95,0.0,0.325,0.675,Negative,0,1,-100.0,100.0,,False,310,,jaketapper,['DemDebate2']
This shit just got good! #DemDebate,483007499,1156738749784612864,08/01/2019 01:29,Golfin Boob,TenneseeG,3333,1742,In the woods ,02/04/2012 15:00,False,http://urbandictionar.com/bohab,0,-0.2481,0.269,0.361,0.371,Negative,0,1,33.75,70.0,,False,127878,,,['DemDebate']
"YESSSS! GO TULSI! GIVE IT TO HER!
#DemDebate",185117175,1156738749847392256,08/01/2019 01:29,Jorge,jorgeamancia,24,221,"Los Angeles, CA",08/31/2010 07:55,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,1941,,,['DemDebate']
@TulsiGabbard drew blood with her points about Kayla.  Finally.  Kamala wants things too many ways.  #DemDebate,3677212696,1156738750115962881,08/01/2019 01:29,Sarah Gabriel Johnson,SarahJohnson_16,34,171,"Fairless Hills, PA",09/16/2015 17:50,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,23.333333333333332,53.333333333333336,,False,1096,,TulsiGabbard,['DemDebate']
"It appears @ewarren is the winner of tonight’s debate, too. 

Honorable mention: @CoryBooker 

#DemDebate",14393762,1156739264257806337,08/01/2019 01:31,Dani,Dani_Long_Legs_,715,518,"Redondo Beach, CA",04/15/2008 06:23,True,,0,0.8074,0.378,0.0,0.622,Positive,1,0,0.0,0.0,,False,30865,,,['DemDebate']
When Gabbard came outta left field with receipts on Kamala #DemDebate2 https://t.co/92dxFdl4ar,19343173,1156739260290084867,08/01/2019 01:31,Sven,dogemanx,118,365,"Yonkers, NY",01/22/2009 15:36,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,12083,,,['DemDebate2']
I don’t know who this white guy is but he’s not wrong. #DemDebate2,143026517,1156739264476041216,08/01/2019 01:31,Tara Jane Disco,anateboteo,1479,1238,NYC,05/12/2010 11:27,True,,0,0.5157,0.232,0.0,0.768,Positive,1,0,12.5,45.0,,False,22161,,,['DemDebate2']
I like Bennet's talk but his voice reminds me of #DemDebate2 https://t.co/CyBX9Ta37k,919006973672136704,1156739262932561921,08/01/2019 01:31,AskMeAboutPocHIVRapidTesting,Txtwistatornado,2105,2084,Canada,10/14/2017 01:08,False,,0,0.1901,0.149,0.0,0.851,Positive,1,0,0.0,0.0,,False,20643,,,['DemDebate2']
"Dont think Harris will recover from this 
#DemDebate",1074284671146573824,1156739264819937280,08/01/2019 01:31,Lady MAGA,Hater03564217,292,1077,"College Park, GA",12/16/2018 12:46,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,1966,,,['DemDebate']
"Second best line of the night: equal is not equal!
#DemDebate",1047292487277207552,1156739264819978245,08/01/2019 01:31,Trump is a racist & rapist. GOP full of Pedophiles,Liberaldoc1,38,90,,10/03/2018 01:09,False,,0,0.6696,0.31,0.0,0.69,Positive,1,0,25.0,20.0,,False,1942,,,['DemDebate']
Hmm Bennett wasn’t on my radar but...... #DemDebate,2354866949,1156739264866136065,08/01/2019 01:31,Mae,mae_jerseylove,235,301,United States,02/20/2014 17:42,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,7541,,,['DemDebate']
"Ok guys! You've had a whole day to reflect on this inane ""racial divide"" question. Do better! #DemDebate",1392818958,1156739264929062913,08/01/2019 01:31,Angela Hanks,AngelaHanks,2825,715,"Washington, DC",04/30/2013 19:13,True,https://www.groundworkcollaborative.org/,0,0.6892,0.275,0.0,0.725,Positive,1,0,48.333333333333336,46.666666666666664,,False,14002,,,['DemDebate']
Gramsci explaining cultural hegemony like:,942239306080505861,1156739264970993665,08/01/2019 01:31,praxis what you preach,canaryfilm_,133,664,"New York, USA",12/17/2017 03:45,False,,0,0.3612,0.385,0.0,0.615,Positive,1,0,10.0,10.0,,False,655,,,
How I feel about all of the televised debates... #PoliticsToday #DemDebate  @Reds,1380830929,1156739265146961923,08/01/2019 01:31,Brandi Hutch,HutchB22,414,301,Ohio22..Indy8.5..AZ now..then?,04/26/2013 01:41,True,http://www.beachbodycoach.com/esuite/home/hutchinsonb,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,6049,,,"['PoliticsToday', 'DemDebate']"
.@TulsiGabbard spitting the TRUTH on @KamalaHarris’s attrocious record on #CJReform. #DemDebate,905716628779708416,1156739265268789248,08/01/2019 01:31,Cameron Westbrook,CS_Westbrook,236,556,"New Orleans, LA",09/07/2017 08:57,True,,0,0.4648,0.233,0.0,0.767,Positive,1,0,0.0,0.0,,False,1011,,,"['CJReform', 'DemDebate']"
Oh yay! #DumbDumbDon drops his “Orange Man Racist” question! #DemDebate2,3027558054,1156739265230987264,08/01/2019 01:31,AJM,allanmorris72,126,734,"Québec, Canada",02/18/2015 22:23,False,,0,0.6103,0.307,0.0,0.693,Positive,1,0,0.0,0.0,,False,1130,,,"['DumbDumbDon', 'DemDebate2']"
Gabbard owned Harris #DemDebate,3304640095,1156739265478324225,08/01/2019 01:31,Don Jensen,dpjens69,6,34,,08/02/2015 22:11,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,135,,,['DemDebate']
I feel like asking Michael Bennet how he will heal the racial divide was just CNN’s way of giving us a bathroom break. #DemDebate,19925278,1156739265239355393,08/01/2019 01:31,Kristina Wong ,mskristinawong,30381,1088,All Tweets Are My Own,02/02/2009 19:38,True,http://linktr.ee/mskristinawong,0,0.5994,0.197,0.0,0.803,Positive,1,0,0.0,0.0,,True,28551,,,['DemDebate']
"#DemDebate
Moderate Dem 1: Your record's terrible
Moderate Dem 2: No, Your record's terrible https://t.co/8kF16ytsFt",746542489,1156739265407193093,08/01/2019 01:31,Jordan,JordanPeyer,125,257,probably lab,08/09/2012 04:31,True,,0,-0.8126,0.0,0.412,0.588,Negative,0,1,-50.0,85.0,,False,1865,,,['DemDebate']
Bennet channeling some old fashioned Bernie shouting and getting plenty of applause for it #DemDebate,388383071,1156739265969176578,08/01/2019 01:31,Adam says “Close the camps”,salsa_wits,60,488,,10/10/2011 17:13,False,http://khadoranmachineneverbreaks.blogspot.com,0,0.4215,0.167,0.0,0.833,Positive,1,0,10.0,20.0,,False,7016,,,['DemDebate']
"Anyone else nervous about reunification of the party after this debate?

#DemDebate",219773817,1156739266015199232,08/01/2019 01:31,Ryan Featherstone ,rkfeathers,273,1763,United States,11/25/2010 21:00,True,,0,0.1531,0.182,0.142,0.676,Positive,1,0,0.0,0.0,,False,1909,,,['DemDebate']
"It also put millions of brown and black people in jail over petty crimes, expanded our prison population by  insane amounts, a horrible thing to be proud of, joe",215503013,1156739265566351360,08/01/2019 01:31,chris whitmer,chrisw442,367,1132,"Vancouver, WA",11/14/2010 03:36,True,http://www.youtube.com/chrisw443,0,-0.802,0.083,0.302,0.615,Negative,0,1,-29.333333333333332,68.66666666666667,,False,37956,,,
Hell of an answer from Senator Bennett  #DemDebate,992160590,1156739266153783296,08/01/2019 01:31,Alex,PurpleHatKid,68,191,Everywhere & Nowhere,12/06/2012 01:32,True,,0,-0.6808,0.0,0.397,0.603,Negative,0,1,0.0,0.0,,False,8008,,,['DemDebate']
Tulsi is taking Kamala to task. This is the call out that we’ve needed to hear. #DemDebate,164634806,1156739266279596032,08/01/2019 01:31,The Hostile Historian,ProfBlackbird,1299,1241,Settler Occupied Bulbancha,07/09/2010 10:37,True,https://scholarworks.uno.edu/td/2559/,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,9802,,,['DemDebate']
HARRIS: ‘I did the work as AG of putting body cameras on special agents in the state of California.’ #DemDebate https://t.co/IQT7asWnRl,1124053829513895937,1156739266095079424,08/01/2019 01:31,DMM News,corp_main,361,4994,"Shady Side, Maryland ",05/02/2019 20:51,False,,0,0.4019,0.119,0.0,0.881,Positive,1,0,35.714285714285715,57.14285714285714,,False,966,,,['DemDebate']
@CillizzaCNN This is NOT a solid strategy. #DemDebate,35866725,1156739266308968450,08/01/2019 01:31,Leonard Go,LeonardGo,74,306,,04/27/2009 21:25,True,,0,-0.1139,0.0,0.194,0.806,Negative,0,1,0.0,10.0,,False,2171,1156738954001039362,CillizzaCNN,['DemDebate']
"There’s too many candidates. They can’t even finish their points properly. I get keeping it concise because it’s live tv, and we all know the typical political jargon; used to say a lot of nothing. But Some of these people have to go lol #DemDebate",394429654,1156739266376032261,08/01/2019 01:31,Keya N. ,JadoreLaMode215,488,566,Philadelphia Born & Raised,10/20/2011 02:02,True,,0,0.5719,0.081,0.0,0.919,Positive,1,0,19.567099567099568,42.857142857142854,,False,65887,,,
Bring this lady back I miss her #DemDebate2,1156729853456146433,1156739266300567553,08/01/2019 01:31,Sally Cocoa,CocoaSally,0,10,United States,08/01/2019 00:54,False,,0,-0.1531,0.0,0.211,0.789,Negative,0,1,0.0,0.0,,False,5,,,['DemDebate2']
What every campaign 'strategist' is telling his candidate/employer: Stress that everything is wrong in this country and remind the audience of everything you did right in your state/hometown/community  #DemDebate,334098964,1156739266686251008,08/01/2019 01:31,Alexis Chemblette,chemblette,223,392,"Los Angeles, CA",07/12/2011 15:39,True,,0,-0.7096,0.0,0.179,0.821,Negative,0,1,-10.714285714285715,71.78571428571429,,False,328,,,
Speak on it @MichaelBennet !!! But folk don’t wanna speak about racism! The response is either “i have plenty black and brown friends...” #DemDebate,236911913,1156739266841632768,08/01/2019 01:31,Chelsea F. Johnson™,thechelseaf,784,1797,"Tallahassee, FL",01/11/2011 17:07,True,,0,-0.8324,0.0,0.229,0.771,Negative,0,1,-16.666666666666664,43.333333333333336,,False,8284,,,
Bruh....Tulsi need to chill......I know Kamala wanted to reach across that stage and grab the hoe by her silver strip of hair #DemDebate,22153494,1156739266778673152,08/01/2019 01:31,#CloseTheCamps,Ant95four,5612,5855,"Hollywood, FL  Tampa, FL",02/27/2009 15:56,True,http://commonsense.edu,0,0.0258,0.048,0.0,0.952,Neutral,0,0,0.0,0.0,,False,395770,,,['DemDebate']
Who is this man shouting at us and why is he doing it with his mouth full? #DemDebate,40788168,1156739269391802368,08/01/2019 01:31,Rory,RoryRazon,861,612,"Boston, Massachusetts",05/18/2009 02:01,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,35.0,55.00000000000001,,False,31920,,,['DemDebate']
"T-shirt on the website: “You dip into Kool-Aid + you don't know the flavor!""

Vote Booker",922974936,1156739269702148097,08/01/2019 01:31,Mike Oakenshield,myecoll,3274,2410, NY & NJ ,11/03/2012 11:12,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,285785,,,
"Bennett's in it baby!!!
#DemDebate",557438892,1156739269953773572,08/01/2019 01:31,Resist n Persist  ,Pooterbugsmom,4502,4985,"Missouri, USA - SHOW ME",04/19/2012 02:26,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,106543,,,['DemDebate']
"Bennett is high as a kite 
Colorado prime weed #DemDebate",1101909551874486274,1156739269932789761,08/01/2019 01:31,Shawn Blackwell,TheSurfGuyTM,26,90,Melbourne FL,03/02/2019 18:18,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,16.0,53.99999999999999,,False,1324,,,['DemDebate']
I’m voting for that head of lettuce so it don’t even matter #DemDebate,16315024,1156739270222258176,08/01/2019 01:31,sharg22763willchecku,sharg22763,142,931,"Newark,New Jersey ",09/16/2008 18:47,False,,0,0.0258,0.084,0.0,0.916,Neutral,0,0,0.0,0.0,,False,13668,,,['DemDebate']
"@CNN is encouraging the frontrunners to act like freaking Rottweilers. I say, #LetYangSpeak!

#ReturnOfTheYang #LetYangSpeak #DemDebate2 #YangGang #AndrewYang",1960285070,1156739270016565249,08/01/2019 01:31,Caroline,victorianerafan,510,243,,10/14/2013 08:52,False,,0,0.5255,0.269,0.122,0.609,Positive,1,0,0.0,0.0,,False,12962,,CNN,"['LetYangSpeak', 'ReturnOfTheYang']"
"That Blue Shirt, that Blue Tie! Let's talk about desegregation now!  #DEMDEBATE #JOEBIDEN Equal is not equal!  Down with Trump! Up with the Democratic Candidates!",1090177413051486208,1156739270276780032,08/01/2019 01:31,murican,murican9,12,65,"Topeka, KS",01/29/2019 09:18,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,-4.861111111111112,19.77777777777778,,False,516,,,"['DEMDEBATE', 'JOEBIDEN']"
Let’s fix our school systems! #DemDebate,54198508,1156739270708727808,08/01/2019 01:31,Hope Taitz,htaitz,1850,497,,07/06/2009 13:05,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,14214,,,['DemDebate']
@kasie Biden has my vote.  I would stay home before I voted for Booker.,22578341,1156739270633316362,08/01/2019 01:31,A B Manny,njguyinga,65,2376,"Atlanta, GA",03/02/2009 22:28,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,3301,1156735640022716417,kasie,
"Biden now has ran for president 3 times *1988, 2008 + 2020* #DemDebate2",755447795050487808,1156739270738141190,08/01/2019 01:31,Shani_Williams,TheReal_Shani,326,772,,07/19/2016 17:02,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,2886,,,['DemDebate2']
Need this after #DemDebate !,2975010277,1156739270788419585,08/01/2019 01:31,D Norman,Tastazou,913,1191,United States,01/11/2015 14:41,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,26360,,,['DemDebate']
#DemDebate Someone needs to get Kamala a tissue for her bloody nose.,2250936324,1156739271442804736,08/01/2019 01:31,Stan R.,K000_000_000,445,644,"Santa Monica, CA",12/17/2013 20:31,False,,0,-0.4404,0.0,0.225,0.775,Negative,0,1,-80.0,90.0,,False,3803,,,['DemDebate']
@TulsiGabbard after hitting @KamalaHarris with her horrible Criminal justice record #DemDebate2 https://t.co/xqmCpWrSpa,398336111,1156739270956244995,08/01/2019 01:31,Brian,BrianSwiftie13,19016,17199,"Tennessee ,USA",10/25/2011 22:31,False,,0,-0.5423,0.176,0.358,0.466,Negative,0,1,-70.0,77.5,,False,400978,,TulsiGabbard,['DemDebate2']
@notcapnamerica I'd be just fine with that. Or Harris/Castro with Booker as AG.,364790691,1156739273703526400,08/01/2019 01:31,Pumpkin Spice Covfefe ,total_janarchy,4572,4664,,08/30/2011 10:29,True,,0,0.2023,0.13,0.0,0.87,Positive,1,0,41.66666666666667,50.0,,False,56587,1156736428551880706,notcapnamerica,
all these candidates talking about how horrible and racist and indefensible trump is but nobody wants to talk about impeachment ... #demdebate,519900682,1156739273288122368,08/01/2019 01:31,Teo Wickland,TeoWickland,35,371,"Los Angeles, CA",03/09/2012 23:03,False,,0,-0.5789,0.0,0.192,0.808,Negative,0,1,-40.0,55.00000000000001,,False,199,,,
Damn #Gabbard just ate #KamalaHarris up and spit her out #DemDebate https://t.co/r1kWUMOcA0,1061584949206286337,1156739270968782849,08/01/2019 01:31,Street Politics With Talessia,SPWTalessia,4393,573,"Cleveland, OH",11/11/2018 11:42,False,https://www.streetpoliticswithtalessia.com/shop-2,0,-0.4019,0.0,0.197,0.803,Negative,0,1,0.0,0.0,,False,6017,,,"['Gabbard', 'KamalaHarris', 'DemDebate']"
"Just because @KamalaHarris says that her record shows she was working against the #deathpenalty doesn’t mean that it is. For a debater steeped in empirical fact to dodge the question by mirroring the argument, is interesting. | #DemDebate",936672800017752064,1156739273737027584,08/01/2019 01:31,Ire Republic™ podcast,IreRepublic,3,46,"West Hollywood, CA",12/01/2017 19:06,True,https://soundcloud.com/irerepublic/words-words-words-ir-ep2-pt-1,0,0.0516,0.069,0.064,0.867,Positive,1,0,9.583333333333332,42.91666666666667,,False,220,,,['deathpenalty']
@JoeBiden and @TulsiGabbard tried to go for @KamalaHarris prosecutorial record and it did not work. It backfired. #DemDebate #CNNDemDebate #KHive #Kamala2020 #ForThePeople,183464212,1156739273971785728,08/01/2019 01:31,Rosa M. Bañuelos-Uribe ,rosabanuelos,323,675,"Eugene, OR",08/27/2010 01:58,True,https://m.youtube.com/channel/UCnxMrpOWil-dM07InNpuKzg,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,10048,,JoeBiden,
Please. Kamala Harris supported the death penalty +  opposed body cameras on local departments. She is full of shit. C’mon folks. #DemDebate #DemocraticDebate2020 #demdebates2 https://t.co/hdiSvDFwOz,18401584,1156739273904685057,08/01/2019 01:31,#Motel6 Killed My Dog ,ISeeYouMotel6,12958,13709,Crime-ridden Motel 6 is owned by Trump advisor/Kushner financier Steve Schwarzman. It's not #PetFriendly. It's deadly,12/27/2008 03:43,True,https://www.motel6crimereports.com/blog/motel6petfriendly,0,-0.7845,0.135,0.308,0.557,Negative,0,1,4.999999999999999,45.0,,False,58729,,,
#DemDebate Gabbard has Harris in choke-hold,1068938839551553536,1156739274303266816,08/01/2019 01:31,BobBank,BobBank45,16,73,"60630, 60641",12/01/2018 18:44,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,235,,,['DemDebate']
Senator Harris couldve given such a good jab to send Rep. Gabbard all the way back to Hawaii.  Pretty disappointed rn #DemDebate2,2542714008,1156739274320072705,08/01/2019 01:31,Casey Bauer,Bauer_Power,429,937,Tampa FL,06/03/2014 04:02,True,,0,0.4588,0.224,0.114,0.662,Positive,1,0,3.9999999999999996,57.00000000000001,,False,6876,,,['DemDebate2']
